Order_ID,Customer_ID,Order_Date,Day,Month,Order_Time,Store_ID,Store_Location,Region,Product_Category,Product_Name,Size,Quantity,Unit_Price,Discount_%,Gross_Sales,GST_5%,Net_Sales,Payment_Method,Order_Type,Customer_Age_Group,Customer_Gender,Weather,Day_Type,Shift,Customer_Type,Loyalty_Member,Rating,Demand_Level
8767,CUST6262,24-05-2025,Saturday,May,03:03,114,Mumbai,West,Coffee,Mocha,Venti,1,315,10,315,15.75,299.25,Card,Dine-In,36-50,Female,Cloudy,Weekend,Afternoon,New,Yes,4,Medium
8768,CUST2470,23-01-2025,Thursday,January,05:27,113,Bengaluru,South,Frappuccino,Caramel Frappuccino,Venti,3,376,15,1128,56.4,1015.2,Cash,Delivery,18-25,Male,Rainy,Weekday,Afternoon,New,No,4,High
8769,CUST1365,03-09-2025,Wednesday,September,00:07,107,Kochi,South,Coffee,Espresso,Venti,5,190,5,950,47.5,950,Cash,Takeaway,26-35,Male,Cloudy,Weekday,Morning,New,No,5,High
8770,CUST3083,25-11-2025,Tuesday,November,16:02,117,Delhi,North,Frappuccino,Caramel Frappuccino,Grande,4,340,15,1360,68,1224,UPI,Dine-In,36-50,Female,Cloudy,Weekday,Evening,Returning,No,5,Low
8771,CUST7227,12-07-2025,Saturday,July,01:08,110,Delhi,North,Frappuccino,Caramel Frappuccino,Venti,3,375,15,1125,56.25,1012.5,Card,Dine-In,18-25,Male,Sunny,Weekend,Afternoon,Returning,No,4,Low
8772,CUST6501,27-01-2025,Monday,January,04:58,116,Mumbai,West,Bakery,Butter Croissant,Grande,5,174,5,870,43.5,870,Cash,Delivery,18-25,Male,Sunny,Weekday,Morning,New,Yes,4,Medium
8773,CUST4940,11-03-2025,Tuesday,March,09:43,110,Kochi,South,Coffee,Mocha,Grande,3,314,0,942,47.1,989.1,UPI,Takeaway,36-50,Male,Rainy,Weekday,Evening,New,No,3,High
8774,CUST7169,27-05-2025,Tuesday,May,17:12,100,Delhi,North,Bakery,Butter Croissant,Venti,1,145,5,145,7.25,145,Cash,Dine-In,36-50,Female,Cloudy,Weekday,Evening,New,Yes,4,High
8775,CUST7223,20-08-2025,Wednesday,August,14:44,117,Bengaluru,South,Frappuccino,Caramel Frappuccino,Venti,4,356,15,1424,71.2,1281.6,UPI,Delivery,18-25,Female,Cloudy,Weekday,Evening,Returning,Yes,3,High
8776,CUST7094,06-05-2025,Tuesday,May,05:43,118,Kochi,South,Tea,Green Tea,Tall,5,196,10,980,49,931,Cash,Delivery,36-50,Male,Sunny,Weekday,Evening,Returning,No,3,High
8777,CUST7093,06-01-2025,Monday,January,22:38,112,Chennai,South,Cold Beverage,Cold Brew,Tall,5,270,15,1350,67.5,1215,Card,Delivery,18-25,Male,Sunny,Weekday,Evening,New,Yes,4,High
8778,CUST1983,17-01-2025,Friday,January,16:37,115,Chennai,South,Cold Beverage,Cold Brew,Grande,3,295,15,885,44.25,796.5,Card,Delivery,36-50,Male,Rainy,Weekday,Afternoon,New,No,3,Low
8779,CUST8501,12-05-2025,Monday,May,13:05,105,Mumbai,West,Coffee,Americano,Grande,2,211,10,422,21.1,400.9,Cash,Dine-In,18-25,Female,Rainy,Weekday,Morning,Returning,No,4,Medium
8780,CUST7902,26-08-2025,Tuesday,August,06:14,119,Chennai,South,Cold Beverage,Cold Brew,Grande,3,292,15,876,43.8,788.4,Card,Dine-In,50+,Male,Cloudy,Weekday,Afternoon,Returning,Yes,3,High
8781,CUST4093,27-12-2025,Saturday,December,17:24,105,Mumbai,West,Frappuccino,Caramel Frappuccino,Tall,5,370,5,1850,92.5,1850,Cash,Delivery,36-50,Female,Cloudy,Weekend,Morning,New,No,4,High
8782,CUST1228,02-03-2025,Sunday,March,20:12,105,Mumbai,West,Bakery,Blueberry Muffin,Tall,4,171,5,684,34.2,684,Cash,Takeaway,50+,Female,Cloudy,Weekend,Morning,New,No,3,Medium
8783,CUST1091,27-11-2025,Thursday,November,09:06,106,Kochi,South,Coffee,Espresso,Venti,4,202,5,808,40.4,808,Card,Takeaway,18-25,Male,Rainy,Weekday,Afternoon,New,Yes,4,Medium
8784,CUST4342,01-11-2025,Saturday,November,18:28,117,Hyderabad,South,Bakery,Butter Croissant,Grande,2,182,10,364,18.2,345.8,UPI,Dine-In,18-25,Male,Rainy,Weekend,Afternoon,New,Yes,4,Medium
8785,CUST9987,11-12-2025,Thursday,December,10:25,106,Chennai,South,Coffee,Americano,Grande,4,216,10,864,43.2,820.8,Card,Dine-In,18-25,Male,Cloudy,Weekday,Afternoon,New,No,3,Low
8786,CUST9765,26-12-2025,Friday,December,12:29,113,Mumbai,West,Tea,Green Tea,Grande,4,179,15,716,35.8,644.4,Card,Delivery,36-50,Female,Rainy,Weekday,Afternoon,Returning,No,5,Medium
8787,CUST9431,06-06-2025,Friday,June,16:20,114,Hyderabad,South,Bakery,Butter Croissant,Grande,1,179,15,179,8.95,161.1,UPI,Dine-In,26-35,Male,Cloudy,Weekday,Evening,Returning,No,5,High
8788,CUST3488,07-06-2025,Saturday,June,13:25,106,Delhi,North,Coffee,Americano,Grande,4,207,5,828,41.4,828,Card,Delivery,36-50,Female,Cloudy,Weekend,Evening,New,No,3,High
8789,CUST4578,18-07-2025,Friday,July,19:45,104,Hyderabad,South,Coffee,Mocha,Tall,3,282,5,846,42.3,846,UPI,Dine-In,50+,Male,Cloudy,Weekday,Afternoon,New,No,5,Medium
8790,CUST3214,13-08-2025,Wednesday,August,13:24,109,Mumbai,West,Bakery,Butter Croissant,Tall,4,149,15,596,29.8,536.4,UPI,Dine-In,36-50,Female,Rainy,Weekday,Evening,Returning,No,4,High
8791,CUST4625,05-12-2025,Friday,December,18:38,119,Delhi,North,Coffee,Mocha,Venti,2,311,15,622,31.1,559.8,Card,Dine-In,36-50,Male,Cloudy,Weekday,Afternoon,New,No,4,Low
8792,CUST4903,01-06-2025,Sunday,June,21:22,117,Bengaluru,South,Coffee,Caffe Latte,Tall,3,264,0,792,39.6,831.6,UPI,Dine-In,50+,Female,Cloudy,Weekend,Evening,Returning,No,3,Medium
8793,CUST8234,22-01-2025,Wednesday,January,00:58,115,Hyderabad,South,Tea,Green Tea,Grande,5,190,5,950,47.5,950,Card,Dine-In,36-50,Male,Cloudy,Weekday,Afternoon,New,No,5,High
8794,CUST5430,13-06-2025,Friday,June,07:40,106,Delhi,North,Coffee,Espresso,Venti,5,162,10,810,40.5,769.5,Card,Delivery,36-50,Female,Rainy,Weekday,Morning,Returning,Yes,3,Low
8795,CUST6306,22-05-2025,Thursday,May,04:11,100,Kochi,South,Coffee,Mocha,Grande,1,306,0,306,15.3,321.3,UPI,Takeaway,36-50,Female,Rainy,Weekday,Evening,New,No,3,Medium
8796,CUST2307,19-03-2025,Wednesday,March,15:20,102,Hyderabad,South,Coffee,Espresso,Grande,3,189,15,567,28.35,510.3,Cash,Dine-In,26-35,Female,Rainy,Weekday,Evening,New,No,3,Medium
8797,CUST6871,05-05-2025,Monday,May,09:39,113,Kochi,South,Coffee,Caffe Latte,Grande,3,298,10,894,44.7,849.3,UPI,Dine-In,50+,Male,Sunny,Weekday,Evening,Returning,Yes,3,High
8798,CUST6619,14-04-2025,Monday,April,19:58,106,Hyderabad,South,Bakery,Blueberry Muffin,Venti,4,190,15,760,38,684,Cash,Takeaway,50+,Male,Cloudy,Weekday,Evening,New,Yes,5,Medium
8799,CUST7441,10-05-2025,Saturday,May,17:09,100,Chennai,South,Coffee,Caffe Latte,Venti,1,273,10,273,13.65,259.35,Cash,Delivery,36-50,Male,Rainy,Weekend,Morning,New,Yes,5,High
8800,CUST6451,22-12-2025,Monday,December,06:39,106,Kochi,South,Coffee,Americano,Venti,2,234,15,468,23.4,421.2,Card,Takeaway,18-25,Male,Cloudy,Weekday,Afternoon,Returning,Yes,4,Low
8801,CUST9373,04-03-2025,Tuesday,March,12:51,117,Chennai,South,Coffee,Americano,Venti,1,207,0,207,10.35,217.35,Cash,Delivery,50+,Male,Cloudy,Weekday,Morning,New,Yes,4,High
8802,CUST5317,02-05-2025,Friday,May,12:21,114,Bengaluru,South,Cold Beverage,Cold Brew,Grande,3,294,5,882,44.1,882,Cash,Delivery,36-50,Male,Sunny,Weekday,Evening,Returning,No,4,Medium
8803,CUST5044,19-07-2025,Saturday,July,17:20,118,Kochi,South,Cold Beverage,Cold Brew,Grande,5,304,5,1520,76,1520,UPI,Delivery,36-50,Male,Rainy,Weekend,Afternoon,New,Yes,5,Medium
8804,CUST3757,17-06-2025,Tuesday,June,11:14,117,Delhi,North,Bakery,Blueberry Muffin,Tall,1,178,0,178,8.9,186.9,UPI,Dine-In,50+,Male,Sunny,Weekday,Afternoon,Returning,No,3,Low
8805,CUST9530,27-09-2025,Saturday,September,04:23,114,Bengaluru,South,Bakery,Blueberry Muffin,Tall,3,168,5,504,25.2,504,UPI,Takeaway,18-25,Female,Sunny,Weekend,Evening,New,No,5,Medium
8806,CUST3930,26-11-2025,Wednesday,November,15:49,106,Chennai,South,Tea,Green Tea,Grande,4,189,5,756,37.8,756,Card,Dine-In,50+,Male,Rainy,Weekday,Afternoon,Returning,No,3,Low
8807,CUST4903,29-11-2025,Saturday,November,01:52,118,Hyderabad,South,Frappuccino,Caramel Frappuccino,Tall,1,369,15,369,18.45,332.1,Card,Takeaway,36-50,Male,Rainy,Weekend,Morning,Returning,Yes,3,Low
8808,CUST8588,01-12-2025,Monday,December,03:34,104,Bengaluru,South,Bakery,Butter Croissant,Venti,3,178,5,534,26.7,534,UPI,Takeaway,50+,Male,Rainy,Weekday,Afternoon,New,Yes,3,High
8809,CUST2502,08-06-2025,Sunday,June,09:53,105,Kochi,South,Bakery,Butter Croissant,Venti,2,148,15,296,14.8,266.4,Cash,Takeaway,26-35,Male,Rainy,Weekend,Evening,New,Yes,4,Low
8810,CUST9148,19-02-2025,Wednesday,February,08:13,120,Hyderabad,South,Coffee,Espresso,Tall,3,183,15,549,27.45,494.1,Cash,Takeaway,50+,Female,Rainy,Weekday,Morning,Returning,No,3,Low
8811,CUST1717,02-08-2025,Saturday,August,10:13,116,Bengaluru,South,Coffee,Caffe Latte,Venti,4,303,10,1212,60.6,1151.4,Cash,Dine-In,26-35,Female,Cloudy,Weekend,Afternoon,Returning,Yes,3,Medium
8812,CUST1848,16-05-2025,Friday,May,23:54,104,Hyderabad,South,Coffee,Espresso,Tall,5,179,0,895,44.75,939.75,UPI,Dine-In,36-50,Female,Cloudy,Weekday,Morning,Returning,No,3,Low
8813,CUST8001,21-08-2025,Thursday,August,19:28,118,Kochi,South,Coffee,Caffe Latte,Grande,5,267,0,1335,66.75,1401.75,Card,Takeaway,50+,Male,Sunny,Weekday,Morning,New,Yes,5,High
8814,CUST8927,10-05-2025,Saturday,May,03:44,105,Chennai,South,Coffee,Cappuccino,Tall,1,272,5,272,13.6,272,Cash,Dine-In,36-50,Female,Cloudy,Weekend,Evening,New,Yes,3,High
8815,CUST2516,22-05-2025,Thursday,May,06:59,117,Hyderabad,South,Coffee,Caffe Latte,Grande,1,293,15,293,14.65,263.7,Card,Takeaway,50+,Male,Cloudy,Weekday,Morning,New,Yes,4,Low
8816,CUST2558,25-08-2025,Monday,August,13:56,118,Hyderabad,South,Coffee,Americano,Venti,1,219,5,219,10.95,219,UPI,Delivery,26-35,Female,Rainy,Weekday,Evening,Returning,No,5,High
8817,CUST4889,03-11-2025,Monday,November,00:47,118,Mumbai,West,Frappuccino,Caramel Frappuccino,Venti,3,363,5,1089,54.45,1089,Cash,Delivery,36-50,Female,Rainy,Weekday,Morning,New,Yes,5,High
8818,CUST1244,12-11-2025,Wednesday,November,17:08,112,Bengaluru,South,Bakery,Butter Croissant,Tall,2,175,5,350,17.5,350,Cash,Takeaway,18-25,Female,Rainy,Weekday,Morning,New,No,5,Medium
8819,CUST8598,08-07-2025,Tuesday,July,13:07,116,Kochi,South,Coffee,Americano,Tall,1,244,0,244,12.2,256.2,Cash,Takeaway,50+,Female,Cloudy,Weekday,Evening,Returning,Yes,4,High
8820,CUST8310,07-04-2025,Monday,April,06:28,102,Chennai,South,Coffee,Mocha,Grande,5,285,0,1425,71.25,1496.25,Cash,Delivery,26-35,Male,Sunny,Weekday,Afternoon,New,No,4,High
8821,CUST3570,15-10-2025,Wednesday,October,00:36,103,Hyderabad,South,Coffee,Americano,Tall,3,222,5,666,33.3,666,Card,Delivery,18-25,Male,Sunny,Weekday,Morning,Returning,No,5,High
8822,CUST2889,21-03-2025,Friday,March,02:58,111,Delhi,North,Bakery,Butter Croissant,Grande,3,185,0,555,27.75,582.75,Card,Dine-In,26-35,Female,Sunny,Weekday,Afternoon,New,Yes,3,Medium
8823,CUST9605,10-06-2025,Tuesday,June,13:02,117,Hyderabad,South,Tea,Green Tea,Venti,2,213,15,426,21.3,383.4,UPI,Delivery,26-35,Female,Rainy,Weekday,Morning,Returning,No,4,Medium
8824,CUST1317,30-12-2025,Tuesday,December,21:43,100,Delhi,North,Bakery,Butter Croissant,Venti,4,184,15,736,36.8,662.4,Cash,Dine-In,26-35,Female,Sunny,Weekday,Afternoon,Returning,No,5,Low
8825,CUST2677,02-07-2025,Wednesday,July,03:29,108,Delhi,North,Coffee,Americano,Venti,2,236,10,472,23.6,448.4,Card,Delivery,36-50,Male,Sunny,Weekday,Evening,New,No,4,Low
8826,CUST4600,01-10-2025,Wednesday,October,21:45,105,Chennai,South,Bakery,Blueberry Muffin,Tall,5,168,5,840,42,840,UPI,Dine-In,50+,Male,Sunny,Weekday,Morning,Returning,No,5,Low
8827,CUST2646,26-08-2025,Tuesday,August,23:49,112,Hyderabad,South,Coffee,Mocha,Venti,2,312,0,624,31.2,655.2,UPI,Delivery,18-25,Female,Rainy,Weekday,Afternoon,Returning,Yes,4,Low
8828,CUST4494,20-04-2025,Sunday,April,08:43,115,Mumbai,West,Tea,Green Tea,Grande,2,185,0,370,18.5,388.5,Cash,Dine-In,50+,Male,Rainy,Weekend,Morning,New,Yes,5,High
8829,CUST5504,24-07-2025,Thursday,July,11:03,108,Chennai,South,Frappuccino,Caramel Frappuccino,Grande,2,374,5,748,37.4,748,UPI,Dine-In,36-50,Male,Rainy,Weekday,Morning,Returning,No,4,Low
8830,CUST9689,10-06-2025,Tuesday,June,19:55,112,Mumbai,West,Tea,Green Tea,Grande,1,205,5,205,10.25,205,UPI,Delivery,26-35,Female,Sunny,Weekday,Afternoon,New,Yes,5,Medium
8831,CUST1717,28-12-2025,Sunday,December,02:51,117,Hyderabad,South,Bakery,Blueberry Muffin,Grande,2,165,0,330,16.5,346.5,Card,Dine-In,26-35,Male,Rainy,Weekend,Afternoon,Returning,Yes,4,High
8832,CUST6074,01-08-2025,Friday,August,05:13,106,Delhi,North,Cold Beverage,Cold Brew,Tall,3,280,15,840,42,756,Card,Delivery,50+,Male,Cloudy,Weekday,Morning,Returning,Yes,4,Low
8833,CUST6628,04-09-2025,Thursday,September,07:00,109,Kochi,South,Coffee,Mocha,Grande,5,322,0,1610,80.5,1690.5,Card,Takeaway,18-25,Female,Sunny,Weekday,Evening,New,Yes,5,Medium
8834,CUST3937,02-12-2025,Tuesday,December,19:09,110,Kochi,South,Coffee,Espresso,Grande,4,203,0,812,40.6,852.6,Cash,Dine-In,36-50,Female,Rainy,Weekday,Evening,New,No,4,Medium
8835,CUST8585,12-08-2025,Tuesday,August,09:00,103,Kochi,South,Coffee,Espresso,Grande,1,186,5,186,9.3,186,Card,Takeaway,36-50,Male,Rainy,Weekday,Evening,Returning,Yes,5,Medium
8836,CUST6187,15-09-2025,Monday,September,00:02,119,Mumbai,West,Cold Beverage,Cold Brew,Grande,5,287,5,1435,71.75,1435,UPI,Dine-In,18-25,Female,Cloudy,Weekday,Evening,New,Yes,5,Medium
8837,CUST4011,16-05-2025,Friday,May,22:00,103,Bengaluru,South,Coffee,Caffe Latte,Tall,5,279,0,1395,69.75,1464.75,Card,Dine-In,50+,Female,Rainy,Weekday,Evening,Returning,Yes,3,Medium
8838,CUST2750,11-12-2025,Thursday,December,23:21,116,Chennai,South,Cold Beverage,Cold Brew,Grande,4,310,5,1240,62,1240,Card,Dine-In,50+,Female,Sunny,Weekday,Evening,New,Yes,4,High
8839,CUST3634,22-12-2025,Monday,December,06:47,116,Kochi,South,Coffee,Caffe Latte,Grande,3,276,15,828,41.4,745.2,Cash,Dine-In,50+,Female,Rainy,Weekday,Evening,Returning,No,4,Medium
8840,CUST4513,21-11-2025,Friday,November,20:19,107,Bengaluru,South,Cold Beverage,Cold Brew,Grande,4,299,0,1196,59.8,1255.8,UPI,Takeaway,50+,Male,Rainy,Weekday,Morning,New,No,4,Medium
8841,CUST4247,01-11-2025,Saturday,November,23:19,111,Chennai,South,Bakery,Butter Croissant,Tall,5,167,10,835,41.75,793.25,UPI,Delivery,26-35,Male,Cloudy,Weekend,Morning,Returning,Yes,3,Medium
8842,CUST5470,31-12-2025,Wednesday,December,11:13,110,Kochi,South,Bakery,Butter Croissant,Tall,1,143,5,143,7.15,143,Card,Dine-In,26-35,Male,Sunny,Weekday,Morning,New,No,3,High
8843,CUST2447,06-08-2025,Wednesday,August,06:12,105,Hyderabad,South,Coffee,Cappuccino,Grande,1,267,15,267,13.35,240.3,Card,Takeaway,18-25,Male,Rainy,Weekday,Afternoon,New,No,4,Medium
8844,CUST5732,06-12-2025,Saturday,December,23:03,104,Chennai,South,Bakery,Blueberry Muffin,Venti,3,170,0,510,25.5,535.5,UPI,Dine-In,36-50,Male,Rainy,Weekend,Evening,New,No,3,Low
8845,CUST8876,02-11-2025,Sunday,November,04:31,118,Chennai,South,Coffee,Espresso,Tall,3,171,15,513,25.65,461.7,UPI,Delivery,18-25,Female,Cloudy,Weekend,Afternoon,New,Yes,3,High
8846,CUST7153,20-03-2025,Thursday,March,18:14,113,Chennai,South,Bakery,Blueberry Muffin,Tall,4,162,10,648,32.4,615.6,UPI,Takeaway,36-50,Male,Sunny,Weekday,Morning,New,Yes,5,Medium
8847,CUST9061,16-11-2025,Sunday,November,05:29,101,Bengaluru,South,Frappuccino,Caramel Frappuccino,Tall,1,385,10,385,19.25,365.75,Card,Dine-In,26-35,Male,Sunny,Weekend,Morning,New,No,4,High
8848,CUST9827,06-02-2025,Thursday,February,17:53,117,Hyderabad,South,Coffee,Americano,Grande,2,217,5,434,21.7,434,Card,Delivery,18-25,Male,Cloudy,Weekday,Afternoon,Returning,No,5,Low
8849,CUST8598,06-05-2025,Tuesday,May,10:55,102,Chennai,South,Frappuccino,Caramel Frappuccino,Tall,5,370,0,1850,92.5,1942.5,UPI,Takeaway,50+,Female,Cloudy,Weekday,Morning,New,No,4,High
8850,CUST8082,07-07-2025,Monday,July,11:27,114,Mumbai,West,Coffee,Caffe Latte,Grande,5,278,5,1390,69.5,1390,UPI,Delivery,36-50,Female,Cloudy,Weekday,Evening,New,Yes,5,Medium
8851,CUST9286,08-09-2025,Monday,September,04:59,115,Bengaluru,South,Coffee,Americano,Grande,2,240,15,480,24,432,UPI,Dine-In,50+,Male,Rainy,Weekday,Morning,Returning,No,3,Medium
8852,CUST3725,02-02-2025,Sunday,February,11:32,101,Delhi,North,Coffee,Espresso,Tall,1,182,15,182,9.1,163.8,Cash,Takeaway,36-50,Male,Cloudy,Weekend,Afternoon,New,Yes,4,Low
8853,CUST2082,25-03-2025,Tuesday,March,13:32,120,Delhi,North,Coffee,Espresso,Grande,1,166,5,166,8.3,166,Card,Takeaway,18-25,Male,Sunny,Weekday,Morning,New,Yes,5,Low
8854,CUST4877,01-10-2025,Wednesday,October,15:39,112,Delhi,North,Coffee,Caffe Latte,Grande,4,269,15,1076,53.8,968.4,Cash,Dine-In,50+,Female,Cloudy,Weekday,Morning,Returning,Yes,5,High
8855,CUST7029,22-11-2025,Saturday,November,09:52,107,Kochi,South,Coffee,Mocha,Venti,1,319,0,319,15.95,334.95,Cash,Takeaway,36-50,Male,Cloudy,Weekend,Afternoon,Returning,No,3,High
8856,CUST8899,18-06-2025,Wednesday,June,04:04,106,Bengaluru,South,Coffee,Mocha,Tall,4,289,0,1156,57.8,1213.8,Card,Takeaway,36-50,Male,Rainy,Weekday,Afternoon,Returning,Yes,3,Low
8857,CUST7407,16-06-2025,Monday,June,17:06,116,Hyderabad,South,Cold Beverage,Cold Brew,Grande,1,315,10,315,15.75,299.25,Cash,Takeaway,18-25,Male,Cloudy,Weekday,Evening,New,Yes,3,Low
8858,CUST2973,20-01-2025,Monday,January,11:54,116,Delhi,North,Coffee,Caffe Latte,Venti,4,284,5,1136,56.8,1136,UPI,Takeaway,26-35,Male,Cloudy,Weekday,Morning,New,Yes,3,High
8859,CUST3991,17-06-2025,Tuesday,June,14:22,118,Hyderabad,South,Coffee,Mocha,Grande,1,306,15,306,15.3,275.4,Card,Delivery,50+,Male,Rainy,Weekday,Morning,Returning,No,5,Medium
8860,CUST2636,28-06-2025,Saturday,June,05:16,114,Chennai,South,Coffee,Americano,Venti,5,203,10,1015,50.75,964.25,Card,Dine-In,50+,Male,Sunny,Weekend,Evening,New,Yes,3,Low
8861,CUST1448,23-12-2025,Tuesday,December,23:49,117,Hyderabad,South,Coffee,Cappuccino,Grande,2,273,5,546,27.3,546,Cash,Delivery,26-35,Male,Cloudy,Weekday,Evening,Returning,Yes,4,Medium
8862,CUST4222,12-06-2025,Thursday,June,20:59,116,Kochi,South,Bakery,Butter Croissant,Tall,3,144,0,432,21.6,453.6,UPI,Dine-In,26-35,Female,Cloudy,Weekday,Evening,New,Yes,5,Medium
8863,CUST8840,02-02-2025,Sunday,February,22:44,111,Kochi,South,Coffee,Caffe Latte,Grande,5,275,0,1375,68.75,1443.75,UPI,Delivery,18-25,Female,Sunny,Weekend,Morning,Returning,Yes,3,Medium
8864,CUST6908,21-10-2025,Tuesday,October,04:44,120,Hyderabad,South,Coffee,Espresso,Tall,3,205,0,615,30.75,645.75,Cash,Delivery,26-35,Male,Rainy,Weekday,Afternoon,Returning,Yes,4,Low
8865,CUST3441,24-01-2025,Friday,January,23:56,110,Bengaluru,South,Frappuccino,Caramel Frappuccino,Venti,2,341,10,682,34.1,647.9,UPI,Dine-In,36-50,Female,Cloudy,Weekday,Morning,New,Yes,4,Low
8866,CUST5318,27-07-2025,Sunday,July,10:06,106,Bengaluru,South,Coffee,Mocha,Tall,4,305,10,1220,61,1159,Cash,Dine-In,18-25,Male,Cloudy,Weekend,Afternoon,New,No,4,Low
8867,CUST9499,01-04-2025,Tuesday,April,02:54,101,Mumbai,West,Coffee,Cappuccino,Tall,2,250,15,500,25,450,Card,Delivery,26-35,Male,Cloudy,Weekday,Morning,Returning,No,4,High
8868,CUST4584,26-01-2025,Sunday,January,10:52,110,Chennai,South,Tea,Green Tea,Venti,2,177,15,354,17.7,318.6,Cash,Delivery,18-25,Male,Rainy,Weekend,Afternoon,Returning,No,3,Low
8869,CUST2180,19-03-2025,Wednesday,March,04:39,109,Hyderabad,South,Coffee,Cappuccino,Tall,2,255,10,510,25.5,484.5,Card,Dine-In,50+,Male,Cloudy,Weekday,Evening,New,Yes,3,Medium
8870,CUST6678,06-01-2025,Monday,January,10:58,101,Bengaluru,South,Coffee,Caffe Latte,Grande,2,273,10,546,27.3,518.7,Card,Delivery,50+,Female,Sunny,Weekday,Afternoon,New,Yes,3,High
8871,CUST8158,24-01-2025,Friday,January,14:06,116,Bengaluru,South,Coffee,Espresso,Tall,3,177,0,531,26.55,557.55,Cash,Takeaway,36-50,Female,Sunny,Weekday,Morning,Returning,No,5,Low
8872,CUST1572,15-07-2025,Tuesday,July,12:13,102,Delhi,North,Bakery,Butter Croissant,Grande,4,141,10,564,28.2,535.8,Cash,Delivery,36-50,Male,Rainy,Weekday,Evening,Returning,Yes,5,Medium
8873,CUST6862,01-05-2025,Thursday,May,00:24,101,Bengaluru,South,Coffee,Espresso,Venti,3,199,10,597,29.85,567.15,Card,Delivery,18-25,Male,Sunny,Weekday,Evening,Returning,No,5,Low
8874,CUST5427,29-06-2025,Sunday,June,03:32,103,Hyderabad,South,Tea,Green Tea,Venti,3,173,0,519,25.95,544.95,Cash,Delivery,26-35,Female,Sunny,Weekend,Evening,Returning,Yes,5,High
8875,CUST7947,15-08-2025,Friday,August,00:40,104,Hyderabad,South,Bakery,Blueberry Muffin,Tall,3,158,0,474,23.7,497.7,Cash,Delivery,26-35,Female,Sunny,Weekday,Afternoon,Returning,No,4,Low
8876,CUST8411,23-02-2025,Sunday,February,12:28,120,Delhi,North,Coffee,Americano,Venti,5,210,15,1050,52.5,945,UPI,Delivery,18-25,Female,Rainy,Weekend,Afternoon,Returning,Yes,5,High
8877,CUST2119,27-10-2025,Monday,October,22:26,104,Mumbai,West,Cold Beverage,Cold Brew,Tall,2,301,15,602,30.1,541.8,Cash,Dine-In,50+,Male,Cloudy,Weekday,Evening,Returning,Yes,3,High
8878,CUST5522,06-02-2025,Thursday,February,06:04,100,Mumbai,West,Coffee,Cappuccino,Tall,5,260,15,1300,65,1170,UPI,Takeaway,50+,Female,Sunny,Weekday,Morning,New,Yes,3,Medium
8879,CUST7040,08-05-2025,Thursday,May,20:50,112,Kochi,South,Tea,Green Tea,Tall,2,201,15,402,20.1,361.8,Card,Delivery,26-35,Female,Cloudy,Weekday,Morning,Returning,No,3,Medium
8880,CUST6768,18-06-2025,Wednesday,June,22:59,105,Hyderabad,South,Tea,Green Tea,Tall,1,180,5,180,9,180,UPI,Dine-In,50+,Female,Rainy,Weekday,Afternoon,Returning,No,3,High
8881,CUST1300,23-11-2025,Sunday,November,01:19,120,Kochi,South,Coffee,Americano,Tall,3,213,10,639,31.95,607.05,UPI,Dine-In,26-35,Female,Sunny,Weekend,Morning,Returning,Yes,3,High
8882,CUST9936,11-11-2025,Tuesday,November,12:59,110,Chennai,South,Coffee,Cappuccino,Grande,4,272,0,1088,54.4,1142.4,UPI,Delivery,26-35,Female,Sunny,Weekday,Morning,Returning,Yes,3,High
8883,CUST2753,09-05-2025,Friday,May,13:19,120,Hyderabad,South,Frappuccino,Caramel Frappuccino,Grande,3,341,10,1023,51.15,971.85,UPI,Takeaway,36-50,Male,Rainy,Weekday,Afternoon,Returning,No,4,Low
8884,CUST2022,18-12-2025,Thursday,December,07:47,108,Chennai,South,Coffee,Caffe Latte,Grande,5,299,5,1495,74.75,1495,UPI,Dine-In,18-25,Female,Sunny,Weekday,Afternoon,New,No,5,High
8885,CUST1121,08-04-2025,Tuesday,April,18:16,109,Mumbai,West,Bakery,Butter Croissant,Venti,4,149,10,596,29.8,566.2,UPI,Dine-In,36-50,Male,Rainy,Weekday,Morning,New,No,5,Medium
8886,CUST1698,31-07-2025,Thursday,July,19:29,111,Hyderabad,South,Coffee,Espresso,Tall,2,165,15,330,16.5,297,UPI,Delivery,18-25,Female,Cloudy,Weekday,Evening,New,Yes,3,High
8887,CUST1377,13-09-2025,Saturday,September,02:37,117,Bengaluru,South,Coffee,Cappuccino,Grande,2,241,0,482,24.1,506.1,Cash,Takeaway,36-50,Male,Rainy,Weekend,Evening,New,No,3,Medium
8888,CUST4637,06-04-2025,Sunday,April,10:33,118,Mumbai,West,Coffee,Mocha,Tall,4,289,10,1156,57.8,1098.2,Cash,Dine-In,26-35,Male,Cloudy,Weekend,Evening,Returning,No,5,Low
8889,CUST2204,29-06-2025,Sunday,June,13:47,101,Hyderabad,South,Coffee,Americano,Tall,3,230,10,690,34.5,655.5,UPI,Takeaway,18-25,Male,Cloudy,Weekend,Morning,Returning,Yes,5,High
8890,CUST1194,01-09-2025,Monday,September,18:22,102,Hyderabad,South,Bakery,Butter Croissant,Grande,4,173,0,692,34.6,726.6,UPI,Dine-In,50+,Male,Cloudy,Weekday,Morning,New,No,4,High
